source,source_row_id,person_id,reference_year,source_code,level_min,level_max,qa_status,qa_reason
ba_like_2024,17121,P046740,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17122,P046744,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17123,P046751,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17124,P046752,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17125,P046753,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17126,P046756,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17127,P046761,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17128,P046763,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17129,P046765,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17130,P046766,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17131,P046767,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17132,P046770,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17133,P046771,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17134,P046776,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17135,P046785,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17136,P046787,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17137,P046789,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17138,P046790,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17139,P046791,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17140,P046795,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17141,P046802,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17142,P046803,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17143,P046809,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17144,P046813,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17145,P046814,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17146,P046819,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17147,P046820,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17148,P046821,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17149,P046823,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17150,P046825,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17151,P046829,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17152,P046830,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17153,P046831,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17154,P046832,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17155,P046835,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17156,P046837,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17157,P046846,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17158,P046847,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17159,P046848,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17160,P046850,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17161,P046853,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17162,P046854,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17163,P046856,2024,,,,flagged,missing_attainment
ba_like_2024,17164,P046857,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17165,P046864,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17166,P046867,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17167,P046868,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17168,P046873,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17169,P046876,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17170,P046877,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17171,P046878,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17172,P046880,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17173,P046881,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17174,P046882,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17175,P046887,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17176,P046888,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17177,P046889,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17178,P046890,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17179,P046891,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17180,P046896,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17181,P046900,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17182,P046904,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17183,P046907,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17184,P046909,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17185,P046911,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17186,P046912,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17187,P046913,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17188,P046915,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17189,P046916,2024,,,,flagged,missing_attainment
ba_like_2024,17190,P046917,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17191,P046919,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17192,P046922,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17193,P046925,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17194,P046927,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17195,P046929,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17196,P046930,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17197,P046931,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17198,P046932,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17199,P046934,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17200,P046937,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17201,P046938,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17202,P046940,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17203,P046942,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17204,P046944,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17205,P046945,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17206,P046946,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17207,P046947,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17208,P046948,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17209,P046949,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17210,P046958,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17211,P046964,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17212,P046965,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17213,P046966,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17214,P046969,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17215,P046970,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17216,P046972,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17217,P046973,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17218,P046974,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17219,P046980,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17220,P046981,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17221,P046982,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17222,P046986,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17223,P046987,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17224,P046990,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17225,P046994,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17226,P046996,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17227,P046998,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17228,P047003,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17229,P047006,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17230,P047008,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17231,P047012,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17232,P047016,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17233,P047017,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17234,P047020,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17235,P047024,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17236,P047027,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17237,P047032,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17238,P047033,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17239,P047034,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17240,P047035,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17241,P047036,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17242,P047037,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17243,P047053,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17244,P047054,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17245,P047056,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17246,P047064,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17247,P047065,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17248,P047070,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17249,P047076,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17250,P047077,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17251,P047080,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17252,P047085,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17253,P047088,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17254,P047092,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17255,P047094,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17256,P047098,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17257,P047106,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17258,P047107,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17259,P047108,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17260,P047110,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17261,P047116,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17262,P047117,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17263,P047118,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17264,P047119,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17265,P047120,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17266,P047122,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17267,P047123,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17268,P047130,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17269,P047134,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17270,P047136,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17271,P047138,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17272,P047148,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17273,P047149,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17274,P047150,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17275,P047153,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17276,P047154,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17277,P047155,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17278,P047160,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17279,P047164,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17280,P047167,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17281,P047168,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17282,P047170,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17283,P047172,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17284,P047177,2023,SCHOOL_VOC,2,3,rejected,invalid_reference_year
ba_like_2024,17285,P047180,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17286,P047181,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17287,P047183,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17288,P047184,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17289,P047192,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17290,P047194,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17291,P047196,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17292,P047199,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17293,P047205,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17294,P047206,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17295,P047210,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17296,P047216,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17297,P047219,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17298,P047221,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17299,P047223,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17300,P047225,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17301,P047228,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17302,P047232,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17303,P047233,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17304,P047237,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17305,P047238,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17306,P047240,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17307,P047241,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17308,P047242,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17309,P047243,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17310,P047244,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17311,P047245,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17312,P047257,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17313,P047259,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17314,P047260,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17315,P047262,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17316,P047277,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17317,P047278,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17318,P047282,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17319,P047284,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17320,P047287,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17321,P047288,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17322,P047290,2024,UNMAPPED_GROUP,,,rejected,unknown_source_code
ba_like_2024,17323,P047291,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17324,P047292,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17325,P047293,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17326,P047294,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17327,P047295,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17328,P047296,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17329,P047297,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17330,P047301,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17331,P047303,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17332,P047304,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17333,P047305,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17334,P047306,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17335,P047309,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17336,P047311,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17337,P047318,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17338,P047322,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17339,P047323,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17340,P047327,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17341,P047331,2024,,,,flagged,missing_attainment
ba_like_2024,17342,P047336,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17343,P047340,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17344,P047341,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17345,P047343,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17346,P047351,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17347,P047356,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17348,P047357,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17349,P047360,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17350,P047362,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17351,P047363,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17352,P047365,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17353,P047367,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17354,P047370,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17355,P047379,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17356,P047381,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17357,P047384,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17358,P047386,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17359,P047389,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17360,P047394,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17361,P047396,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17362,P047399,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17363,P047400,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17364,P047401,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17365,P047403,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17366,P047405,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17367,P047408,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17368,P047409,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17369,P047411,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17370,P047414,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17371,P047415,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17372,P047417,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17373,P047419,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17374,P047429,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17375,P047430,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17376,P047433,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17377,P047437,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17378,P047438,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17379,P047439,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17380,P047443,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17381,P047445,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17382,P047446,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17383,P047450,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17384,P047451,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17385,P047454,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17386,P047456,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17387,P047458,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17388,P047461,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17389,P047462,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17390,P047464,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17391,P047465,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17392,P047467,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17393,P047470,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17394,P047474,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17395,P047475,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17396,P047476,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17397,P047478,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17398,P047480,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17399,P047485,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17400,P047487,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17401,P047488,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17402,P047489,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17403,P047493,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17404,P047495,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17405,P047504,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17406,P047511,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17407,P047513,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17408,P047520,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17409,P047522,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17410,P047523,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17411,P047526,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17412,P047529,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17413,P047530,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17414,P047531,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17415,P047532,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17416,P047533,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17417,P047546,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17418,P047547,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17419,P047548,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17420,P047552,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17421,P047553,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17422,P047556,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17423,P047563,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17424,P047567,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17425,P047570,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17426,P047571,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17427,P047573,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17428,P047578,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17429,P047581,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17430,P047582,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17431,P047585,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,17432,P047586,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17433,P047589,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17434,P047591,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17435,P047592,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17436,P047597,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17437,P047602,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17438,P047603,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17439,P047610,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17440,P047612,2024,,,,flagged,missing_attainment
ba_like_2024,17441,P047617,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17442,P047618,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17443,P047619,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17444,P047621,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17445,P047626,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17446,P047627,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17447,P047628,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,17448,P047632,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17449,P047638,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17450,P047643,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,17451,P047645,2024,HIGHER_ED,4,6,usable,valid_evidence
